episode,update_id,instance_id,instance_seed,pressure_type,cost_profile,steps,policy_steps,forced_actions,forced_action_ratio,worker_step_command_count,worker_local_physical_forced_action_count,worker_local_physical_forced_share,estimated_worker_step_round_trips_avoided,unattributed_forced_reward,reward,reward_base,reward_shaping,reward_training,expected_reward,reward_identity_error,reward_phase,reward_flow,reward_cost,reward_variance,reward_completion_progress,reward_completion_bonus,reward_quality,reward_truncation,reward_unfinished,reward_feasibility_shaping,completed_operations,time,terminated,truncated,terminal_reason,completed_order_ratio,completed_operation_ratio,total_flow_time,flow_time_objective,reconfiguration_cost,worker_load_variance,quality_score,maximum_worker_fatigue,mean_peak_worker_fatigue,safe_fatigue_limit,fatigue_masked_action_count,fatigue_masked_action_ratio,worker_competition_event_count,worker_matching_deficit_event_count,resource_admission_masked_action_count,resource_admission_masked_action_ratio,minimum_worker_alternatives,matching_preserving_worker_action_count,candidate_recovery_advance_count,production_defer_recovery_improvement_count,production_defer_wait_ticks,production_defer_wait_time,conditional_worker_wait_opportunity_count,conditional_worker_wait_selected_count,conditional_worker_wait_total_ticks,conditional_worker_wait_total_time,conditional_worker_wait_pair_gain_sum,conditional_worker_wait_fatigue_improvement_sum,conditional_worker_wait_duration_improvement_ticks_sum,conditional_worker_wait_max_consecutive_observed,reconfiguration_reuse_count,qualification_scarcity_regret,qualification_scarcity_decision_count,conditional_worker_wait_reason_counts,machine_waiting_for_worker_time,completed_reconfigurations,worker_switch_ratio,direct_process_action_count,commit_reconfig_action_count,defer_production_action_count,worker_assign_action_count,advance_event_action_count,forced_action_state_count,forced_production_count,forced_worker_count,forced_pair_count,forced_advance_count,forced_production_pair_count,forced_production_advance_count,forced_worker_pair_count,forced_worker_advance_count,forced_pair_advance_blocked_non_delay_count,forced_worker_pair_non_delay_count,forced_pair_advance_physically_unavailable_count,forced_advance_pair_physically_unavailable_count,forced_wait_dis_count,forced_wait_ins_count,forced_mixed_wait_stage_count,forced_phase_handoff_count,forced_recovery_advance_count,forced_future_event_advance_count,forced_direct_process_count,forced_commit_reconfig_count,forced_defer_production_count,forced_worker_assign_count,forced_advance_event_count,forced_action_chain_count,longest_forced_action_chain,mean_forced_action_chain_length,schedule_violation_count,parallel_envs,batch_transition_count,sampling_wall_time_seconds,policy_inference_time_seconds,generation_time_seconds,environment_step_time_seconds,ppo_update_time_seconds,loss_scope,candidate_status,policy_loss,value_loss,entropy,loss,approx_kl,clip_fraction,ratio_mean,gradient_norm,gradient_clipped_fraction,gradient_norm_max,return_mean,return_std,advantage_mean,advantage_std,value_prediction_mean,value_prediction_std,pre_update_explained_variance,learning_rate,policy_head_weight_production_processing_time_norm,policy_head_weight_production_reconfiguration_time_norm,policy_head_weight_production_fixed_reconfiguration_cost_norm,policy_head_weight_production_estimated_labor_cost_norm,policy_head_weight_production_estimated_downtime_cost_norm,policy_head_weight_production_horizon_slack_norm,policy_head_weight_worker_stage_duration_norm,policy_head_weight_worker_projected_fatigue_ratio,policy_head_weight_worker_incremental_labor_cost_norm,policy_head_weight_worker_incremental_downtime_cost_norm,policy_head_weight_worker_incremental_load_variance_norm,policy_head_gate_production_common,policy_head_gate_production_residual,policy_head_gate_worker_common,policy_head_gate_worker_residual
0,1,train_fatigue_bottleneck_1000000,1000000,fatigue_bottleneck,balanced_cost,304,304,0,0.0,304,0,0.0,0,0.0,1.9375,2.0,-0.0625,1.9375,2.0,0.0,feasibility,-1620.0999999999997,-1044.4693942968397,-16.311388888888885,1.0000000000000002,1.0,-0.4897005896596666,0.0,0.0,-0.0625,81,155.20000000000002,True,False,completed,1.0,1.0,1620.0999999999997,1620.0999999999997,1044.4693942968397,16.31138888888888,0.4897005896596666,0.7020808939000002,0.6017855725666668,0.75,4,0.041666666666666664,1,1,9,0.047872340425531915,0,92,2,1,1156,115.60000000000001,0,0,0,0.0,0,0.0,0,0,47,0.0,0,{},0.1,21,1.0,60,21,140,42,41,179,128,51,10,169,0,128,10,41,10,10,0,169,27,26,1,41,6,169,0,0,128,10,41,102,13,1.7549019607843137,0,10,2112,12.358575699996436,7.114093299824162,0.2309709999972256,0.22356710018357262,18.408509100001538,parallel_episode_batch,feasibility_best,-0.001659236058141246,0.013418755374115073,0.4686371815024,0.0003637696411742857,0.0028238402975892477,0.030776515151515152,1.0010178062048825,0.8580710795341115,0.4696969696969697,6.75117301940918,0.2212214320898056,0.2054511159658432,0.1783600002527237,0.18401722609996796,0.04286143556237221,0.040187690407037735,0.19776803255081177,0.0001,-0.29973289370536804,-0.2999861538410187,-0.2001928687095642,-0.19999220967292786,-0.2000115066766739,0.29971787333488464,-0.30013251304626465,-0.3005780577659607,-0.19997236132621765,-0.2000168114900589,-0.19994966685771942,0.018006864935159683,0.017973218113183975,0.01798621006309986,0.01798621006309986
1,1,train_easy_1000001,1000001,easy,balanced_cost,194,194,0,0.0,194,0,0.0,0,0.0,1.9374999999999998,1.9999999999999998,-0.0625,1.9374999999999998,2.0,-2.220446049250313e-16,feasibility,-539.4,-529.6127714482199,-7.285833333333333,0.9999999999999997,1.0,-0.2843621689218358,0.0,0.0,-0.0625,50,180.9,True,False,completed,1.0,1.0,539.4,539.4,529.6127714482199,7.285833333333333,0.2843621689218358,0.167,0.1351243150666667,0.75,0,0.0,0,0,0,0.0,2,81,0,0,1307,130.70000000000002,0,0,0,0.0,0,0.0,0,0,17,0.0,0,{},0.0,14,1.0,36,14,88,28,28,107,79,28,0,107,0,79,0,28,0,0,0,107,14,14,0,28,0,105,0,0,79,0,28,71,3,1.5070422535211268,0,10,2112,12.358575699996436,7.114093299824162,0.16041589999804273,0.16706500000145752,18.408509100001538,parallel_episode_batch,feasibility_best,-0.001659236058141246,0.013418755374115073,0.4686371815024,0.0003637696411742857,0.0028238402975892477,0.030776515151515152,1.0010178062048825,0.8580710795341115,0.4696969696969697,6.75117301940918,0.2212214320898056,0.2054511159658432,0.1783600002527237,0.18401722609996796,0.04286143556237221,0.040187690407037735,0.19776803255081177,0.0001,-0.29973289370536804,-0.2999861538410187,-0.2001928687095642,-0.19999220967292786,-0.2000115066766739,0.29971787333488464,-0.30013251304626465,-0.3005780577659607,-0.19997236132621765,-0.2000168114900589,-0.19994966685771942,0.018006864935159683,0.017973218113183975,0.01798621006309986,0.01798621006309986
2,1,train_easy_1000002,1000002,easy,balanced_cost,153,153,0,0.0,153,0,0.0,0,0.0,1.9375,2.0,-0.0625,1.9375,2.0,0.0,feasibility,-465.40000000000003,-352.04840867291995,-10.635555555555555,0.9999999999999998,1.0,-0.25292090638461046,0.0,0.0,-0.0625,43,168.5,True,False,completed,1.0,1.0,465.40000000000003,465.40000000000003,352.04840867291995,10.635555555555555,0.25292090638461046,0.16150000000000003,0.1307,0.75,0,0.0,0,0,0,0.0,2,51,0,0,1396,139.6,0,0,0,0.0,0,0.0,0,0,16,0.0,0,{},0.0,9,0.8888888888888888,34,9,74,18,18,82,64,18,0,82,0,64,0,18,0,0,0,82,9,9,0,18,0,82,0,0,64,0,18,56,4,1.4642857142857142,0,10,2112,12.358575699996436,7.114093299824162,2.755518400008441,0.11610510003811214,18.408509100001538,parallel_episode_batch,feasibility_best,-0.001659236058141246,0.013418755374115073,0.4686371815024,0.0003637696411742857,0.0028238402975892477,0.030776515151515152,1.0010178062048825,0.8580710795341115,0.4696969696969697,6.75117301940918,0.2212214320898056,0.2054511159658432,0.1783600002527237,0.18401722609996796,0.04286143556237221,0.040187690407037735,0.19776803255081177,0.0001,-0.29973289370536804,-0.2999861538410187,-0.2001928687095642,-0.19999220967292786,-0.2000115066766739,0.29971787333488464,-0.30013251304626465,-0.3005780577659607,-0.19997236132621765,-0.2000168114900589,-0.19994966685771942,0.018006864935159683,0.017973218113183975,0.01798621006309986,0.01798621006309986
3,1,train_balanced_1000003,1000003,balanced,balanced_cost,182,182,0,0.0,182,0,0.0,0,0.0,1.9375,2.0,-0.0625,1.9375,2.0,0.0,feasibility,-663.5999999999998,-380.03682512344005,-1.0424999999999995,0.9999999999999997,1.0,-0.2647418262147939,0.0,0.0,-0.0625,57,211.9,True,False,completed,1.0,1.0,663.5999999999998,663.5999999999998,380.03682512344005,1.0424999999999995,0.2647418262147939,0.24763450560000003,0.15397241760000002,0.75,0,0.0,0,0,0,0.0,3,54,0,1,1778,177.8,0,0,0,0.0,0,0.0,0,0,20,0.0,0,{},0.0,9,1.0,48,9,89,18,18,96,78,18,0,96,0,78,0,18,0,0,0,96,9,8,0,17,0,96,0,0,78,0,18,70,4,1.3714285714285714,0,10,2112,12.358575699996436,7.114093299824162,0.17187819999526255,0.13907639995159116,18.408509100001538,parallel_episode_batch,feasibility_best,-0.001659236058141246,0.013418755374115073,0.4686371815024,0.0003637696411742857,0.0028238402975892477,0.030776515151515152,1.0010178062048825,0.8580710795341115,0.4696969696969697,6.75117301940918,0.2212214320898056,0.2054511159658432,0.1783600002527237,0.18401722609996796,0.04286143556237221,0.040187690407037735,0.19776803255081177,0.0001,-0.29973289370536804,-0.2999861538410187,-0.2001928687095642,-0.19999220967292786,-0.2000115066766739,0.29971787333488464,-0.30013251304626465,-0.3005780577659607,-0.19997236132621765,-0.2000168114900589,-0.19994966685771942,0.018006864935159683,0.017973218113183975,0.01798621006309986,0.01798621006309986
4,1,train_balanced_1000004,1000004,balanced,balanced_cost,214,214,0,0.0,214,0,0.0,0,0.0,1.9374999999999996,1.9999999999999996,-0.0625,1.9374999999999996,2.0,-4.440892098500626e-16,feasibility,-813.0999999999999,-455.7807078612002,-9.16472222222222,0.9999999999999999,1.0,-0.32685758029987205,0.0,0.0,-0.0625,64,197.0,True,False,completed,1.0,1.0,813.0999999999999,813.0999999999999,455.7807078612002,9.164722222222222,0.32685758029987205,0.17250000000000001,0.15507488081666668,0.75,0,0.0,0,0,0,0.0,2,70,0,0,1641,164.10000000000002,0,0,0,0.0,0,0.0,0,0,30,0.0,0,{},0.0,12,1.0,52,12,103,24,23,109,86,23,0,109,0,86,0,23,0,0,0,109,11,11,1,21,0,109,0,0,86,0,23,79,3,1.379746835443038,0,10,2112,12.358575699996436,7.114093299824162,0.10686400000122376,0.12443419996998273,18.408509100001538,parallel_episode_batch,feasibility_best,-0.001659236058141246,0.013418755374115073,0.4686371815024,0.0003637696411742857,0.0028238402975892477,0.030776515151515152,1.0010178062048825,0.8580710795341115,0.4696969696969697,6.75117301940918,0.2212214320898056,0.2054511159658432,0.1783600002527237,0.18401722609996796,0.04286143556237221,0.040187690407037735,0.19776803255081177,0.0001,-0.29973289370536804,-0.2999861538410187,-0.2001928687095642,-0.19999220967292786,-0.2000115066766739,0.29971787333488464,-0.30013251304626465,-0.3005780577659607,-0.19997236132621765,-0.2000168114900589,-0.19994966685771942,0.018006864935159683,0.017973218113183975,0.01798621006309986,0.01798621006309986
5,1,train_easy_1000005,1000005,easy,downtime_dominant,150,150,0,0.0,150,0,0.0,0,0.0,1.9375,2.0,-0.0625,1.9375,2.0,0.0,feasibility,-463.20000000000005,-425.3422354870701,-18.68138888888889,0.9999999999999998,1.0,-0.2831740212615867,0.0,0.0,-0.0625,45,173.4,True,False,completed,1.0,1.0,463.20000000000005,463.20000000000005,425.3422354870701,18.68138888888889,0.2831740212615867,0.1608,0.13271666666666668,0.75,0,0.0,0,0,0,0.0,3,48,0,0,1479,147.9,0,0,0,0.0,0,0.0,0,0,16,0.0,0,{},0.0,8,1.0,37,8,73,16,16,84,68,16,0,84,0,68,0,16,0,0,0,84,8,8,0,16,0,84,0,0,68,0,16,56,6,1.5,0,10,2112,12.358575699996436,7.114093299824162,0.07485259999521077,0.09408940006687772,18.408509100001538,parallel_episode_batch,feasibility_best,-0.001659236058141246,0.013418755374115073,0.4686371815024,0.0003637696411742857,0.0028238402975892477,0.030776515151515152,1.0010178062048825,0.8580710795341115,0.4696969696969697,6.75117301940918,0.2212214320898056,0.2054511159658432,0.1783600002527237,0.18401722609996796,0.04286143556237221,0.040187690407037735,0.19776803255081177,0.0001,-0.29973289370536804,-0.2999861538410187,-0.2001928687095642,-0.19999220967292786,-0.2000115066766739,0.29971787333488464,-0.30013251304626465,-0.3005780577659607,-0.19997236132621765,-0.2000168114900589,-0.19994966685771942,0.018006864935159683,0.017973218113183975,0.01798621006309986,0.01798621006309986
6,1,train_balanced_1000006,1000006,balanced,fixed_cost_dominant,237,237,0,0.0,237,0,0.0,0,0.0,1.9375000000000004,2.0000000000000004,-0.0625,1.9375000000000004,2.0,4.440892098500626e-16,feasibility,-824.8000000000005,-558.0244208758198,-15.161388888888885,1.0000000000000002,1.0,-0.3576577836111511,0.0,0.0,-0.0625,66,200.9,True,False,completed,1.0,1.0,824.8000000000005,824.8000000000005,558.0244208758198,15.161388888888885,0.3576577836111511,0.23198522610000005,0.15668739513333335,0.75,0,0.0,0,0,0,0.0,2,85,0,1,1520,152.0,0,0,0,0.0,0,0.0,0,0,27,0.0,0,{},0.0,15,0.9333333333333333,51,15,111,30,30,123,93,30,0,123,0,93,0,30,0,0,0,123,15,15,0,30,0,123,0,0,93,0,30,84,5,1.4642857142857142,0,10,2112,12.358575699996436,7.114093299824162,0.1607676999992691,0.16613469993171748,18.408509100001538,parallel_episode_batch,feasibility_best,-0.001659236058141246,0.013418755374115073,0.4686371815024,0.0003637696411742857,0.0028238402975892477,0.030776515151515152,1.0010178062048825,0.8580710795341115,0.4696969696969697,6.75117301940918,0.2212214320898056,0.2054511159658432,0.1783600002527237,0.18401722609996796,0.04286143556237221,0.040187690407037735,0.19776803255081177,0.0001,-0.29973289370536804,-0.2999861538410187,-0.2001928687095642,-0.19999220967292786,-0.2000115066766739,0.29971787333488464,-0.30013251304626465,-0.3005780577659607,-0.19997236132621765,-0.2000168114900589,-0.19994966685771942,0.018006864935159683,0.017973218113183975,0.01798621006309986,0.01798621006309986
7,1,train_balanced_1000007,1000007,balanced,balanced_cost,194,194,0,0.0,194,0,0.0,0,0.0,1.9375,2.0,-0.0625,1.9375,2.0,0.0,feasibility,-640.8999999999996,-526.7642770088003,-6.892222222222224,0.9999999999999998,1.0,-0.3018075266336397,0.0,0.0,-0.0625,53,187.8,True,False,completed,1.0,1.0,640.8999999999996,640.8999999999996,526.7642770088003,6.892222222222224,0.3018075266336397,0.20400000000000004,0.14642914698333334,0.75,0,0.0,0,0,0,0.0,2,73,0,0,1534,153.4,0,0,0,0.0,0,0.0,0,0,26,0.0,0,{},0.0,13,1.0,40,13,91,26,24,108,84,24,0,108,0,84,0,24,0,0,0,108,11,13,0,24,0,108,0,0,84,0,24,69,5,1.565217391304348,0,10,2112,12.358575699996436,7.114093299824162,0.14398190000792965,0.13685999992594589,18.408509100001538,parallel_episode_batch,feasibility_best,-0.001659236058141246,0.013418755374115073,0.4686371815024,0.0003637696411742857,0.0028238402975892477,0.030776515151515152,1.0010178062048825,0.8580710795341115,0.4696969696969697,6.75117301940918,0.2212214320898056,0.2054511159658432,0.1783600002527237,0.18401722609996796,0.04286143556237221,0.040187690407037735,0.19776803255081177,0.0001,-0.29973289370536804,-0.2999861538410187,-0.2001928687095642,-0.19999220967292786,-0.2000115066766739,0.29971787333488464,-0.30013251304626465,-0.3005780577659607,-0.19997236132621765,-0.2000168114900589,-0.19994966685771942,0.018006864935159683,0.017973218113183975,0.01798621006309986,0.01798621006309986
8,1,train_fatigue_bottleneck_1000008,1000008,fatigue_bottleneck,labor_dominant,313,313,0,0.0,313,0,0.0,0,0.0,1.9375,2.0,-0.0625,1.9375,2.0,0.0,feasibility,-1469.1999999999987,-1053.8994343906497,-1.698888888888888,1.0,1.0,-0.4357221658252413,0.0,0.0,-0.0625,71,159.3,True,False,completed,1.0,1.0,1469.1999999999987,1469.1999999999987,1053.8994343906497,1.698888888888888,0.4357221658252413,0.7498560866999998,0.7219773016333332,0.75,71,0.3901098901098901,13,13,144,0.5925925925925926,0,89,2,0,1090,109.0,0,0,0,0.0,0,0.0,0,0,42,0.0,0,{},4.4,23,0.9565217391304348,48,23,141,46,55,200,128,72,17,183,0,128,17,55,17,17,0,183,33,53,1,55,58,183,0,0,128,17,55,83,27,2.4096385542168677,0,10,2112,12.358575699996436,7.114093299824162,0.3711244000005536,0.21024430013494566,18.408509100001538,parallel_episode_batch,feasibility_best,-0.001659236058141246,0.013418755374115073,0.4686371815024,0.0003637696411742857,0.0028238402975892477,0.030776515151515152,1.0010178062048825,0.8580710795341115,0.4696969696969697,6.75117301940918,0.2212214320898056,0.2054511159658432,0.1783600002527237,0.18401722609996796,0.04286143556237221,0.040187690407037735,0.19776803255081177,0.0001,-0.29973289370536804,-0.2999861538410187,-0.2001928687095642,-0.19999220967292786,-0.2000115066766739,0.29971787333488464,-0.30013251304626465,-0.3005780577659607,-0.19997236132621765,-0.2000168114900589,-0.19994966685771942,0.018006864935159683,0.017973218113183975,0.01798621006309986,0.01798621006309986
9,1,train_balanced_1000009,1000009,balanced,fixed_cost_dominant,171,171,0,0.0,171,0,0.0,0,0.0,1.9374999999999998,1.9999999999999998,-0.0625,1.9374999999999998,2.0,-2.220446049250313e-16,feasibility,-607.3000000000001,-353.72878288589993,-3.389166666666666,1.0,1.0,-0.25909902047977146,0.0,0.0,-0.0625,50,200.9,True,False,completed,1.0,1.0,607.3000000000001,607.3000000000001,353.72878288589993,3.389166666666666,0.25909902047977146,0.1517,0.12280764725,0.75,0,0.0,0,0,0,0.0,3,60,0,0,1688,168.8,0,0,0,0.0,0,0.0,0,0,20,0.0,0,{},0.0,10,1.0,40,10,81,20,20,95,75,20,0,95,0,75,0,20,0,0,0,95,10,10,0,20,0,95,0,0,75,0,20,66,4,1.4393939393939394,0,10,2112,12.358575699996436,7.114093299824162,0.0850120999966748,0.13085260007937904,18.408509100001538,parallel_episode_batch,feasibility_best,-0.001659236058141246,0.013418755374115073,0.4686371815024,0.0003637696411742857,0.0028238402975892477,0.030776515151515152,1.0010178062048825,0.8580710795341115,0.4696969696969697,6.75117301940918,0.2212214320898056,0.2054511159658432,0.1783600002527237,0.18401722609996796,0.04286143556237221,0.040187690407037735,0.19776803255081177,0.0001,-0.29973289370536804,-0.2999861538410187,-0.2001928687095642,-0.19999220967292786,-0.2000115066766739,0.29971787333488464,-0.30013251304626465,-0.3005780577659607,-0.19997236132621765,-0.2000168114900589,-0.19994966685771942,0.018006864935159683,0.017973218113183975,0.01798621006309986,0.01798621006309986
